,train,val,iou
67,1.095234456442995,1.353646021336317,0.5818943279431192
68,1.0849460286844987,1.3386984914541245,0.5891812033524144
69,1.0902886270487215,1.3575179087929428,0.5845126682483516
70,1.0851618931483245,1.3654410876333714,0.5853111018322809
71,1.0776092452433659,1.3547907415777445,0.5820286535941691
72,1.0841750393301481,1.3183193211443722,0.5913136534391956
73,1.0821355152729666,1.3458741186186671,0.5778916156664408
74,1.0764181370323058,1.344642227049917,0.5870722208487696
75,1.0822127920837374,1.3436144804582,0.5909886266449131
76,1.0693931089626858,1.2916130982339382,0.5940820619989722
77,1.0725730832054978,1.3009928734973073,0.6031023313012318
78,1.0672618205135223,1.3361178198829293,0.59208739167391
79,1.0667538381821942,1.4074748689308763,0.5830586040787276
80,1.0625857298873598,1.3120096707716584,0.6006006001136308
81,1.061874604129116,1.3015788993798196,0.5974676528913112
82,1.0571916655026143,1.2656847247853875,0.6080212367536583
83,1.0573968000389868,1.3576562721282244,0.595718846926895
84,1.063696923883981,1.3376507386565208,0.5964722744350668
85,1.052476258133538,1.319780170917511,0.5942747690790513
86,1.055740375755704,1.2945455508306623,0.6034250785638643
87,1.0524233809410362,1.3963358183391392,0.5935068514049867
88,1.051259487401694,1.387005290016532,0.5872946148463427
89,1.0538899831299204,1.3001250317320228,0.6044318675482548
90,1.047305216998211,1.3168200412765145,0.6014263737498393
91,1.0420487600349588,1.2703079474158585,0.6084888044981352
92,1.0476870711136144,1.3523958981968462,0.5979681490246135
93,1.0462365014100214,1.3233902342617512,0.6028205058862567
94,1.0523843817063607,1.300642205402255,0.607166760645448
95,1.0489680413738824,1.2853451608680189,0.6128167574169262
96,1.041834129297058,1.3024160084314644,0.6055882674539883
97,1.0432711745525012,1.2942066602408886,0.6113451037057944
98,1.030317520533572,1.3138373317196965,0.6054631129227616
99,1.0347978677309584,1.2881548907607794,0.6033192894776506
100,1.0319916914886562,1.3085962212644517,0.6065980315180947
101,1.0313299439731054,1.3412215886637568,0.6007334549562006
102,1.0323128374584485,1.3303132192231715,0.6027857027517758
103,1.0304310759966029,1.3242244087159634,0.6041863690901584
104,1.0257352860789979,1.295915829949081,0.6111858044390888
105,1.0239043073379435,1.3259285292588174,0.6020519914719757
106,1.0273551754216896,1.3083553300239146,0.5981100018101192
107,1.014996027588495,1.3284149426035583,0.6052257873419586
108,1.032987926460919,1.3379142195917666,0.6034154266612834
109,1.0342922075651586,1.2943295240402222,0.6024108118810413
110,1.0156155283912085,1.3179735629819334,0.6016012191003548
111,1.021943814936094,1.3171357535757124,0.6036131465215175
112,1.0174861579725984,1.3451592777855694,0.60027477560315
113,1.0186443786806194,1.3325200765393674,0.6029712909704449
114,1.0135103655193234,1.362628493923694,0.6013057207752651
115,1.0139259555289755,1.308170990087092,0.6113305821448004
116,1.0034759721747832,1.319751423317939,0.605180774681844
117,1.0089310176263098,1.2735282145440578,0.6112190610831476
118,1.015144775272347,1.2615136918611825,0.6151598891751459
119,1.0073543983598938,1.2555003771558404,0.6076465586515682
120,1.016125717505929,1.3570141503587365,0.6042748893418428
121,1.0070208278339123,1.2835792722180486,0.6102708317822662
122,1.0004342405882198,1.2543108663521707,0.6150769121237915
123,1.0017061950202333,1.2864694842137396,0.6082099360153346
124,0.9992238921258831,1.3042995864525437,0.6075528031352415
125,1.0012455946562113,1.3074162979610264,0.61036261244424
126,1.004370582086267,1.2964903498068452,0.6122587411477973
127,0.9991404514294118,1.3009319487027824,0.6097641901353833
128,0.9944507967421423,1.2514583668671548,0.617460055922082
129,0.9927780311186235,1.3044390324503183,0.6111589229098054
130,0.9799715180973431,1.3177244318649173,0.6134647481193403
131,0.9814550488859742,1.3329423614777625,0.6114764460377672
132,0.981833920221189,1.277020011562854,0.6167688980164218
133,0.984338354627728,1.3151435917243361,0.6186077941917978
134,0.9802219030402956,1.252969193737954,0.6248973139416623
135,0.9820328116416931,1.2689963662996888,0.6201247270916825
136,0.9765797927921072,1.263452538754791,0.6227150497495905
137,0.9758169035771828,1.2219091434963048,0.6285601481779458
138,0.9775920144804231,1.3373037264682353,0.60933344854666
139,0.9735719386692886,1.279890668578446,0.6178280399515478
140,0.977666286780284,1.2760906987823546,0.6201190083359327
141,0.9759849876929552,1.2727086329832673,0.6192715020981407
142,0.9696904363213005,1.2638113196007907,0.6190553501769153
143,0.9718094291704479,1.2479610219597816,0.6253092366138979
144,0.9734157909840454,1.2684329869225621,0.6233471498475651
145,0.9729311058154473,1.2702404707670212,0.6193703437884786
146,0.9706279275618194,1.2815553559921682,0.6167253191154257
147,0.9619722209133945,1.2337943194434047,0.6329390692828123
148,0.9623200248667608,1.2721388074569404,0.6241853928675914
149,0.9652274613197033,1.2648880295455456,0.6263126461522197
150,0.9635272572110424,1.2566407066769898,0.631066145630126
151,0.9667170265437046,1.2631513765081763,0.6215790101156543
152,0.9618219609007294,1.2710956707596779,0.6256776185190732
153,0.960801809502172,1.292487152852118,0.622231382214442
154,0.9622553800051902,1.282996080815792,0.6266354522654842
155,0.9590021813745464,1.31436907639727,0.6135139566889007
156,0.9550586996934353,1.2422599159181118,0.6302138148541646
157,0.955343107753621,1.2378922780044377,0.6355230325551595
158,0.9480581685955272,1.2742587993852794,0.6280575042695725
159,0.9503017197598468,1.2282075872644782,0.6306972222165164
160,0.9541999275867755,1.284756336826831,0.6239500474606965
161,0.9474610633684165,1.2345127938315272,0.6293765585781707
162,0.9527380448121291,1.2035040389746428,0.6378213399977345
163,0.9547565927872291,1.3046135730110109,0.6144551822559534
164,0.9474480292954288,1.2950870129279792,0.626603398211248
165,0.9481929188464587,1.2459797197952867,0.630154446270301
166,0.9451078950485468,1.2908101482316852,0.6255342186929352
167,0.9448858133602491,1.267393737565726,0.6305885957061045
168,0.944403617657148,1.2388916588388383,0.6324664388044295
169,0.9400243548683195,1.2392201381735504,0.6308211681401749
170,0.9364698760238759,1.3331979769282043,0.6179916385490211
